iteration,t,algo,divided,path_disparity
0,1000,FFD,True,0.5480018737099703
0,1000,KMeans,True,0.6166793814612849
0,1100,none,False,0.6087006414385309
0,1100,RND,True,0.604010052863931
0,1100,MIRW,True,0.4861596614528117
0,1100,FFD,True,0.5388493315658154
0,1100,KMeans,True,0.538844028354898
0,1200,none,False,0.54929519753324
0,1200,RND,True,0.5852652143732497
0,1200,MIRW,True,0.5669793461460733
0,1200,FFD,True,0.6072234210564227
0,1200,KMeans,True,0.5777853908926236
0,1300,none,False,0.6198892382377847
0,1300,RND,True,0.656555650905046
0,1300,MIRW,True,0.6674818346598193
0,1300,FFD,True,0.6596735256684912
0,1300,KMeans,True,0.7645312411151227
0,1400,none,False,0.631487675440497
0,1400,RND,True,0.6792161527370592
0,1400,MIRW,True,0.6004721724283307
0,1400,FFD,True,0.6254699229367161
0,1400,KMeans,True,0.7267170152152685
0,1500,none,False,0.6823377800047672
0,1500,RND,True,0.7294466614237858
0,1500,MIRW,True,0.6843856609220388
0,1500,FFD,True,0.7289674820840972
0,1500,KMeans,True,0.7514859600732259
0,1600,none,False,0.7675366393627555
0,1600,RND,True,0.7004692054857359
0,1600,MIRW,True,0.7109973112756692
0,1600,FFD,True,0.6783248252360198
0,1600,KMeans,True,0.8212209622800295
0,1700,none,False,0.6415827767527194
0,1700,RND,True,0.6366920498442988
0,1700,MIRW,True,0.6164110411805707
0,1700,FFD,True,0.6871463426494386
0,1700,KMeans,True,0.8031499148372214
0,1800,none,False,0.5913870425451767
0,1800,RND,True,0.6077228088338329
0,1800,MIRW,True,0.5914792543995625
0,1800,FFD,True,0.6281723045857245
0,1800,KMeans,True,0.858842813600599
1,0,none,False,0.5863786298043451
1,0,RND,True,0.5599831537494714
1,0,MIRW,True,0.59284917855576
1,0,FFD,True,0.6329328386979869
1,0,KMeans,True,0.8688954807375859
1,100,none,False,0.689787506419358
1,100,RND,True,0.6377577385808848
1,100,MIRW,True,0.6594429934768758
1,100,FFD,True,0.6440793621051251
1,100,KMeans,True,0.7438971525506971
1,200,none,False,0.7934897662516026
1,200,RND,True,0.7084885526655221
1,200,MIRW,True,0.7167449077819491
1,200,FFD,True,0.736506218454748
1,200,KMeans,True,0.7421329411840064
1,300,none,False,0.7134265845625862
1,300,RND,True,0.6840086624389256
1,300,MIRW,True,0.6886167104883961
1,300,FFD,True,0.7080599805877089
1,300,KMeans,True,0.7348617656581649
1,400,none,False,0.6470778383989014
1,400,RND,True,0.6362699293519566
1,400,MIRW,True,0.65859500355166
1,400,FFD,True,0.6328411507729944
1,400,KMeans,True,0.6778467345393365
1,500,none,False,0.6151658048397648
1,500,RND,True,0.5865002747054887
1,500,MIRW,True,0.6011309227547998
1,500,FFD,True,0.6091551236428157
1,500,KMeans,True,0.6090744923750127
1,600,none,False,0.5332003414629515
1,600,RND,True,0.5757187572137967
1,600,MIRW,True,0.5342779005302964
1,600,FFD,True,0.5934969945099342
1,600,KMeans,True,0.5433695406654055
1,700,none,False,0.5014105173839478
1,700,RND,True,0.5429645675171832
1,700,MIRW,True,0.5140750559751397
1,700,FFD,True,0.5145469052218278
1,700,KMeans,True,0.5701015724810741
1,800,none,False,0.5715375125344521
1,800,RND,True,0.5496785250084884
1,800,MIRW,True,0.5447923593500087
1,800,FFD,True,0.5447985768483706
1,800,KMeans,True,0.6145551389901234
1,900,none,False,0.5517167120728524
1,900,RND,True,0.5468622875566285
1,900,MIRW,True,0.5371897228514876
1,900,FFD,True,0.5271974667329338
1,900,KMeans,True,0.576401311025371
1,1000,none,False,0.6311605747590506
1,1000,RND,True,0.5781938463644568
1,1000,MIRW,True,0.571424632919731
1,1000,FFD,True,0.5480018737099703
1,1000,KMeans,True,0.6166793814612849
1,1100,none,False,0.6087006414385309
1,1100,RND,True,0.604010052863931
1,1100,MIRW,True,0.4861596614528117
1,1100,FFD,True,0.5388493315658154
1,1100,KMeans,True,0.538844028354898
1,1200,none,False,0.54929519753324
1,1200,RND,True,0.5852652143732497
1,1200,MIRW,True,0.5669793461460733
1,1200,FFD,True,0.6072234210564227
1,1200,KMeans,True,0.5777853908926236
1,1300,none,False,0.6198892382377847
1,1300,RND,True,0.656555650905046
1,1300,MIRW,True,0.6674818346598193
1,1300,FFD,True,0.6596735256684912
1,1300,KMeans,True,0.7645312411151227
1,1400,none,False,0.631487675440497
1,1400,RND,True,0.6792161527370592
1,1400,MIRW,True,0.6004721724283307
1,1400,FFD,True,0.6254699229367161
1,1400,KMeans,True,0.7267170152152685
1,1500,none,False,0.6823377800047672
1,1500,RND,True,0.7294466614237858
1,1500,MIRW,True,0.6843856609220388
1,1500,FFD,True,0.7289674820840972
1,1500,KMeans,True,0.7514859600732259
1,1600,none,False,0.7675366393627555
1,1600,RND,True,0.7004692054857359
1,1600,MIRW,True,0.7109973112756692
1,1600,FFD,True,0.6783248252360198
1,1600,KMeans,True,0.8212209622800295
1,1700,none,False,0.6415827767527194
1,1700,RND,True,0.6366920498442988
1,1700,MIRW,True,0.6164110411805707
1,1700,FFD,True,0.6871463426494386
1,1700,KMeans,True,0.8031499148372214
1,1800,none,False,0.5913870425451767
1,1800,RND,True,0.6077228088338329
1,1800,MIRW,True,0.5914792543995625
1,1800,FFD,True,0.6281723045857245
1,1800,KMeans,True,0.858842813600599
2,0,none,False,0.5863786298043451
2,0,RND,True,0.5599831537494714
2,0,MIRW,True,0.59284917855576
2,0,FFD,True,0.6329328386979869
2,0,KMeans,True,0.8688954807375859
2,100,none,False,0.689787506419358
2,100,RND,True,0.6377577385808848
2,100,MIRW,True,0.6594429934768758
2,100,FFD,True,0.6440793621051251
2,100,KMeans,True,0.7438971525506971
2,200,none,False,0.7934897662516026
2,200,RND,True,0.7084885526655221
2,200,MIRW,True,0.7167449077819491
2,200,FFD,True,0.736506218454748
2,200,KMeans,True,0.7421329411840064
2,300,none,False,0.7134265845625862
2,300,RND,True,0.6840086624389256
2,300,MIRW,True,0.6886167104883961
2,300,FFD,True,0.7080599805877089
2,300,KMeans,True,0.7348617656581649
2,400,none,False,0.6470778383989014
2,400,RND,True,0.6362699293519566
2,400,MIRW,True,0.65859500355166
2,400,FFD,True,0.6328411507729944
2,400,KMeans,True,0.6778467345393365
2,500,none,False,0.6151658048397648
2,500,RND,True,0.5865002747054887
2,500,MIRW,True,0.6011309227547998
2,500,FFD,True,0.6091551236428157
2,500,KMeans,True,0.6090744923750127
2,600,none,False,0.5332003414629515
2,600,RND,True,0.5757187572137967
2,600,MIRW,True,0.5342779005302964
2,600,FFD,True,0.5934969945099342
2,600,KMeans,True,0.5433695406654055
2,700,none,False,0.5014105173839478
2,700,RND,True,0.5429645675171832
2,700,MIRW,True,0.5140750559751397
2,700,FFD,True,0.5145469052218278
2,700,KMeans,True,0.5701015724810741
2,800,none,False,0.5715375125344521
2,800,RND,True,0.5496785250084884
2,800,MIRW,True,0.5447923593500087
2,800,FFD,True,0.5447985768483706
2,800,KMeans,True,0.6145551389901234
2,900,none,False,0.5517167120728524
2,900,RND,True,0.5468622875566285
2,900,MIRW,True,0.5371897228514876
2,900,FFD,True,0.5271974667329338
2,900,KMeans,True,0.576401311025371
2,1000,none,False,0.6311605747590506
2,1000,RND,True,0.5781938463644568
2,1000,MIRW,True,0.571424632919731
2,1000,FFD,True,0.5480018737099703
2,1000,KMeans,True,0.6166793814612849
2,1100,none,False,0.6087006414385309
2,1100,RND,True,0.604010052863931
2,1100,MIRW,True,0.4861596614528117
2,1100,FFD,True,0.5388493315658154
2,1100,KMeans,True,0.538844028354898
2,1200,none,False,0.54929519753324
2,1200,RND,True,0.5852652143732497
2,1200,MIRW,True,0.5669793461460733
2,1200,FFD,True,0.6072234210564227
2,1200,KMeans,True,0.5777853908926236
2,1300,none,False,0.6198892382377847
2,1300,RND,True,0.656555650905046
2,1300,MIRW,True,0.6674818346598193
2,1300,FFD,True,0.6596735256684912
2,1300,KMeans,True,0.7645312411151227
2,1400,none,False,0.631487675440497
2,1400,RND,True,0.6792161527370592
2,1400,MIRW,True,0.6004721724283307
2,1400,FFD,True,0.6254699229367161
2,1400,KMeans,True,0.7267170152152685
2,1500,none,False,0.6823377800047672
2,1500,RND,True,0.7294466614237858
2,1500,MIRW,True,0.6843856609220388
2,1500,FFD,True,0.7289674820840972
2,1500,KMeans,True,0.7514859600732259
2,1600,none,False,0.7675366393627555
2,1600,RND,True,0.7004692054857359
2,1600,MIRW,True,0.7109973112756692
2,1600,FFD,True,0.6783248252360198
2,1600,KMeans,True,0.8212209622800295
2,1700,none,False,0.6415827767527194
2,1700,RND,True,0.6366920498442988
2,1700,MIRW,True,0.6164110411805707
2,1700,FFD,True,0.6871463426494386
2,1700,KMeans,True,0.8031499148372214
2,1800,none,False,0.5913870425451767
2,1800,RND,True,0.6077228088338329
2,1800,MIRW,True,0.5914792543995625
2,1800,FFD,True,0.6281723045857245
2,1800,KMeans,True,0.858842813600599
3,0,none,False,0.5863786298043451
3,0,RND,True,0.5599831537494714
3,0,MIRW,True,0.59284917855576
3,0,FFD,True,0.6329328386979869
3,0,KMeans,True,0.8688954807375859
3,100,none,False,0.689787506419358
3,100,RND,True,0.6377577385808848
3,100,MIRW,True,0.6594429934768758
3,100,FFD,True,0.6440793621051251
3,100,KMeans,True,0.7438971525506971
3,200,none,False,0.7934897662516026
3,200,RND,True,0.7084885526655221
3,200,MIRW,True,0.7167449077819491
3,200,FFD,True,0.736506218454748
3,200,KMeans,True,0.7421329411840064
3,300,none,False,0.7134265845625862
3,300,RND,True,0.6840086624389256
3,300,MIRW,True,0.6886167104883961
3,300,FFD,True,0.7080599805877089
3,300,KMeans,True,0.7348617656581649
3,400,none,False,0.6470778383989014
3,400,RND,True,0.6362699293519566
3,400,MIRW,True,0.65859500355166
3,400,FFD,True,0.6328411507729944
3,400,KMeans,True,0.6778467345393365
3,500,none,False,0.6151658048397648
3,500,RND,True,0.5865002747054887
3,500,MIRW,True,0.6011309227547998
3,500,FFD,True,0.6091551236428157
3,500,KMeans,True,0.6090744923750127
3,600,none,False,0.5332003414629515
3,600,RND,True,0.5757187572137967
3,600,MIRW,True,0.5342779005302964
3,600,FFD,True,0.5934969945099342
3,600,KMeans,True,0.5433695406654055
3,700,none,False,0.5014105173839478
3,700,RND,True,0.5429645675171832
3,700,MIRW,True,0.5140750559751397
3,700,FFD,True,0.5145469052218278
3,700,KMeans,True,0.5701015724810741
3,800,none,False,0.5715375125344521
3,800,RND,True,0.5496785250084884
3,800,MIRW,True,0.5447923593500087
3,800,FFD,True,0.5447985768483706
3,800,KMeans,True,0.6145551389901234
3,900,none,False,0.5517167120728524
3,900,RND,True,0.5468622875566285
3,900,MIRW,True,0.5371897228514876
3,900,FFD,True,0.5271974667329338
3,900,KMeans,True,0.576401311025371
3,1000,none,False,0.6311605747590506
3,1000,RND,True,0.5781938463644568
3,1000,MIRW,True,0.571424632919731
3,1000,FFD,True,0.5480018737099703
3,1000,KMeans,True,0.6166793814612849
3,1100,none,False,0.6087006414385309
3,1100,RND,True,0.604010052863931
3,1100,MIRW,True,0.4861596614528117
3,1100,FFD,True,0.5388493315658154
3,1100,KMeans,True,0.538844028354898
3,1200,none,False,0.54929519753324
3,1200,RND,True,0.5852652143732497
3,1200,MIRW,True,0.5669793461460733
3,1200,FFD,True,0.6072234210564227
3,1200,KMeans,True,0.5777853908926236
3,1300,none,False,0.6198892382377847
3,1300,RND,True,0.656555650905046
3,1300,MIRW,True,0.6674818346598193
3,1300,FFD,True,0.6596735256684912
3,1300,KMeans,True,0.7645312411151227
3,1400,none,False,0.631487675440497
3,1400,RND,True,0.6792161527370592
3,1400,MIRW,True,0.6004721724283307
3,1400,FFD,True,0.6254699229367161
3,1400,KMeans,True,0.7267170152152685
3,1500,none,False,0.6823377800047672
3,1500,RND,True,0.7294466614237858
3,1500,MIRW,True,0.6843856609220388
3,1500,FFD,True,0.7289674820840972
3,1500,KMeans,True,0.7514859600732259
3,1600,none,False,0.7675366393627555
3,1600,RND,True,0.7004692054857359
3,1600,MIRW,True,0.7109973112756692
3,1600,FFD,True,0.6783248252360198
3,1600,KMeans,True,0.8212209622800295
3,1700,none,False,0.6415827767527194
3,1700,RND,True,0.6366920498442988
3,1700,MIRW,True,0.6164110411805707
3,1700,FFD,True,0.6871463426494386
3,1700,KMeans,True,0.8031499148372214
3,1800,none,False,0.5913870425451767
3,1800,RND,True,0.6077228088338329
3,1800,MIRW,True,0.5914792543995625
3,1800,FFD,True,0.6281723045857245
3,1800,KMeans,True,0.858842813600599
4,0,none,False,0.5863786298043451
4,0,RND,True,0.5599831537494714
4,0,MIRW,True,0.59284917855576
4,0,FFD,True,0.6329328386979869
4,0,KMeans,True,0.8688954807375859
4,100,none,False,0.689787506419358
4,100,RND,True,0.6377577385808848
4,100,MIRW,True,0.6594429934768758
4,100,FFD,True,0.6440793621051251
4,100,KMeans,True,0.7438971525506971
4,200,none,False,0.7934897662516026
4,200,RND,True,0.7084885526655221
4,200,MIRW,True,0.7167449077819491
4,200,FFD,True,0.736506218454748
4,200,KMeans,True,0.7421329411840064
4,300,none,False,0.7134265845625862
4,300,RND,True,0.6840086624389256
4,300,MIRW,True,0.6886167104883961
4,300,FFD,True,0.7080599805877089
4,300,KMeans,True,0.7348617656581649
4,400,none,False,0.6470778383989014
4,400,RND,True,0.6362699293519566
4,400,MIRW,True,0.65859500355166
4,400,FFD,True,0.6328411507729944
4,400,KMeans,True,0.6778467345393365
4,500,none,False,0.6151658048397648
4,500,RND,True,0.5865002747054887
4,500,MIRW,True,0.6011309227547998
4,500,FFD,True,0.6091551236428157
4,500,KMeans,True,0.6090744923750127
4,600,none,False,0.5332003414629515
4,600,RND,True,0.5757187572137967
4,600,MIRW,True,0.5342779005302964
4,600,FFD,True,0.5934969945099342
4,600,KMeans,True,0.5433695406654055
4,700,none,False,0.5014105173839478
4,700,RND,True,0.5429645675171832
4,700,MIRW,True,0.5140750559751397
4,700,FFD,True,0.5145469052218278
4,700,KMeans,True,0.5701015724810741
4,800,none,False,0.5715375125344521
4,800,RND,True,0.5496785250084884
4,800,MIRW,True,0.5447923593500087
4,800,FFD,True,0.5447985768483706
4,800,KMeans,True,0.6145551389901234
4,900,none,False,0.5517167120728524
4,900,RND,True,0.5468622875566285
4,900,MIRW,True,0.5371897228514876
4,900,FFD,True,0.5271974667329338
4,900,KMeans,True,0.576401311025371
4,1000,none,False,0.6311605747590506
4,1000,RND,True,0.5781938463644568
4,1000,MIRW,True,0.571424632919731
4,1000,FFD,True,0.5480018737099703
4,1000,KMeans,True,0.6166793814612849
4,1100,none,False,0.6087006414385309
4,1100,RND,True,0.604010052863931
4,1100,MIRW,True,0.4861596614528117
4,1100,FFD,True,0.5388493315658154
4,1100,KMeans,True,0.538844028354898
4,1200,none,False,0.54929519753324
4,1200,RND,True,0.5852652143732497
4,1200,MIRW,True,0.5669793461460733
4,1200,FFD,True,0.6072234210564227
4,1200,KMeans,True,0.5777853908926236
4,1300,none,False,0.6198892382377847
4,1300,RND,True,0.656555650905046
4,1300,MIRW,True,0.6674818346598193
4,1300,FFD,True,0.6596735256684912
4,1300,KMeans,True,0.7645312411151227
4,1400,none,False,0.631487675440497
4,1400,RND,True,0.6792161527370592
4,1400,MIRW,True,0.6004721724283307
4,1400,FFD,True,0.6254699229367161
4,1400,KMeans,True,0.7267170152152685
4,1500,none,False,0.6823377800047672
4,1500,RND,True,0.7294466614237858
4,1500,MIRW,True,0.6843856609220388
4,1500,FFD,True,0.7289674820840972
4,1500,KMeans,True,0.7514859600732259
4,1600,none,False,0.7675366393627555
4,1600,RND,True,0.7004692054857359
4,1600,MIRW,True,0.7109973112756692
4,1600,FFD,True,0.6783248252360198
4,1600,KMeans,True,0.8212209622800295
4,1700,none,False,0.6415827767527194
4,1700,RND,True,0.6366920498442988
4,1700,MIRW,True,0.6164110411805707
4,1700,FFD,True,0.6871463426494386
4,1700,KMeans,True,0.8031499148372214
4,1800,none,False,0.5913870425451767
4,1800,RND,True,0.6077228088338329
4,1800,MIRW,True,0.5914792543995625
4,1800,FFD,True,0.6281723045857245
4,1800,KMeans,True,0.858842813600599
5,0,none,False,0.5863786298043451
5,0,RND,True,0.5599831537494714
5,0,MIRW,True,0.59284917855576
5,0,FFD,True,0.6329328386979869
5,0,KMeans,True,0.8688954807375859
5,100,none,False,0.689787506419358
5,100,RND,True,0.6377577385808848
5,100,MIRW,True,0.6594429934768758
5,100,FFD,True,0.6440793621051251
5,100,KMeans,True,0.7438971525506971
5,200,none,False,0.7934897662516026
5,200,RND,True,0.7084885526655221
5,200,MIRW,True,0.7167449077819491
5,200,FFD,True,0.736506218454748
5,200,KMeans,True,0.7421329411840064
5,300,none,False,0.7134265845625862
5,300,RND,True,0.6840086624389256
5,300,MIRW,True,0.6886167104883961
5,300,FFD,True,0.7080599805877089
5,300,KMeans,True,0.7348617656581649
5,400,none,False,0.6470778383989014
5,400,RND,True,0.6362699293519566
5,400,MIRW,True,0.65859500355166
5,400,FFD,True,0.6328411507729944
5,400,KMeans,True,0.6778467345393365
5,500,none,False,0.6151658048397648
5,500,RND,True,0.5865002747054887
5,500,MIRW,True,0.6011309227547998
5,500,FFD,True,0.6091551236428157
5,500,KMeans,True,0.6090744923750127
5,600,none,False,0.5332003414629515
5,600,RND,True,0.5757187572137967
5,600,MIRW,True,0.5342779005302964
5,600,FFD,True,0.5934969945099342
5,600,KMeans,True,0.5433695406654055
5,700,none,False,0.5014105173839478
5,700,RND,True,0.5429645675171832
5,700,MIRW,True,0.5140750559751397
5,700,FFD,True,0.5145469052218278
5,700,KMeans,True,0.5701015724810741
5,800,none,False,0.5715375125344521
5,800,RND,True,0.5496785250084884
5,800,MIRW,True,0.5447923593500087
5,800,FFD,True,0.5447985768483706
5,800,KMeans,True,0.6145551389901234
5,900,none,False,0.5517167120728524
5,900,RND,True,0.5468622875566285
5,900,MIRW,True,0.5371897228514876
5,900,FFD,True,0.5271974667329338
5,900,KMeans,True,0.576401311025371
5,1000,none,False,0.6311605747590506
5,1000,RND,True,0.5781938463644568
5,1000,MIRW,True,0.571424632919731
5,1000,FFD,True,0.5480018737099703
5,1000,KMeans,True,0.6166793814612849
5,1100,none,False,0.6087006414385309
5,1100,RND,True,0.604010052863931
5,1100,MIRW,True,0.4861596614528117
5,1100,FFD,True,0.5388493315658154
5,1100,KMeans,True,0.538844028354898
5,1200,none,False,0.54929519753324
5,1200,RND,True,0.5852652143732497
5,1200,MIRW,True,0.5669793461460733
5,1200,FFD,True,0.6072234210564227
5,1200,KMeans,True,0.5777853908926236
5,1300,none,False,0.6198892382377847
5,1300,RND,True,0.656555650905046
5,1300,MIRW,True,0.6674818346598193
5,1300,FFD,True,0.6596735256684912
5,1300,KMeans,True,0.7645312411151227
5,1400,none,False,0.631487675440497
5,1400,RND,True,0.6792161527370592
5,1400,MIRW,True,0.6004721724283307
5,1400,FFD,True,0.6254699229367161
5,1400,KMeans,True,0.7267170152152685
5,1500,none,False,0.6823377800047672
5,1500,RND,True,0.7294466614237858
5,1500,MIRW,True,0.6843856609220388
5,1500,FFD,True,0.7289674820840972
5,1500,KMeans,True,0.7514859600732259
5,1600,none,False,0.7675366393627555
5,1600,RND,True,0.7004692054857359
5,1600,MIRW,True,0.7109973112756692
5,1600,FFD,True,0.6783248252360198
5,1600,KMeans,True,0.8212209622800295
5,1700,none,False,0.6415827767527194
5,1700,RND,True,0.6366920498442988
5,1700,MIRW,True,0.6164110411805707
5,1700,FFD,True,0.6871463426494386
5,1700,KMeans,True,0.8031499148372214
5,1800,none,False,0.5913870425451767
5,1800,RND,True,0.6077228088338329
5,1800,MIRW,True,0.5914792543995625
5,1800,FFD,True,0.6281723045857245
5,1800,KMeans,True,0.858842813600599
6,0,none,False,0.5863786298043451
6,0,RND,True,0.5599831537494714
6,0,MIRW,True,0.59284917855576
6,0,FFD,True,0.6329328386979869
6,0,KMeans,True,0.8688954807375859
6,100,none,False,0.689787506419358
6,100,RND,True,0.6377577385808848
6,100,MIRW,True,0.6594429934768758
6,100,FFD,True,0.6440793621051251
6,100,KMeans,True,0.7438971525506971
6,200,none,False,0.7934897662516026
6,200,RND,True,0.7084885526655221
6,200,MIRW,True,0.7167449077819491
6,200,FFD,True,0.736506218454748
6,200,KMeans,True,0.7421329411840064
6,300,none,False,0.7134265845625862
6,300,RND,True,0.6840086624389256
6,300,MIRW,True,0.6886167104883961
6,300,FFD,True,0.7080599805877089
6,300,KMeans,True,0.7348617656581649
6,400,none,False,0.6470778383989014
6,400,RND,True,0.6362699293519566
6,400,MIRW,True,0.65859500355166
6,400,FFD,True,0.6328411507729944
6,400,KMeans,True,0.6778467345393365
6,500,none,False,0.6151658048397648
6,500,RND,True,0.5865002747054887
6,500,MIRW,True,0.6011309227547998
6,500,FFD,True,0.6091551236428157
6,500,KMeans,True,0.6090744923750127
6,600,none,False,0.5332003414629515
6,600,RND,True,0.5757187572137967
6,600,MIRW,True,0.5342779005302964
6,600,FFD,True,0.5934969945099342
6,600,KMeans,True,0.5433695406654055
6,700,none,False,0.5014105173839478
6,700,RND,True,0.5429645675171832
6,700,MIRW,True,0.5140750559751397
6,700,FFD,True,0.5145469052218278
6,700,KMeans,True,0.5701015724810741
6,800,none,False,0.5715375125344521
6,800,RND,True,0.5496785250084884
6,800,MIRW,True,0.5447923593500087
6,800,FFD,True,0.5447985768483706
6,800,KMeans,True,0.6145551389901234
6,900,none,False,0.5517167120728524
6,900,RND,True,0.5468622875566285
6,900,MIRW,True,0.5371897228514876
6,900,FFD,True,0.5271974667329338
6,900,KMeans,True,0.576401311025371
6,1000,none,False,0.6311605747590506
6,1000,RND,True,0.5781938463644568
6,1000,MIRW,True,0.571424632919731
6,1000,FFD,True,0.5480018737099703
6,1000,KMeans,True,0.6166793814612849
6,1100,none,False,0.6087006414385309
6,1100,RND,True,0.604010052863931
6,1100,MIRW,True,0.4861596614528117
6,1100,FFD,True,0.5388493315658154
6,1100,KMeans,True,0.538844028354898
6,1200,none,False,0.54929519753324
6,1200,RND,True,0.5852652143732497
6,1200,MIRW,True,0.5669793461460733
6,1200,FFD,True,0.6072234210564227
6,1200,KMeans,True,0.5777853908926236
6,1300,none,False,0.6198892382377847
6,1300,RND,True,0.656555650905046
6,1300,MIRW,True,0.6674818346598193
6,1300,FFD,True,0.6596735256684912
6,1300,KMeans,True,0.7645312411151227
6,1400,none,False,0.631487675440497
6,1400,RND,True,0.6792161527370592
6,1400,MIRW,True,0.6004721724283307
6,1400,FFD,True,0.6254699229367161
6,1400,KMeans,True,0.7267170152152685
6,1500,none,False,0.6823377800047672
6,1500,RND,True,0.7294466614237858
6,1500,MIRW,True,0.6843856609220388
6,1500,FFD,True,0.7289674820840972
6,1500,KMeans,True,0.7514859600732259
6,1600,none,False,0.7675366393627555
6,1600,RND,True,0.7004692054857359
6,1600,MIRW,True,0.7109973112756692
6,1600,FFD,True,0.6783248252360198
6,1600,KMeans,True,0.8212209622800295
6,1700,none,False,0.6415827767527194
6,1700,RND,True,0.6366920498442988
6,1700,MIRW,True,0.6164110411805707
6,1700,FFD,True,0.6871463426494386
6,1700,KMeans,True,0.8031499148372214
6,1800,none,False,0.5913870425451767
6,1800,RND,True,0.6077228088338329
6,1800,MIRW,True,0.5914792543995625
6,1800,FFD,True,0.6281723045857245
6,1800,KMeans,True,0.858842813600599
7,0,none,False,0.5863786298043451
7,0,RND,True,0.5599831537494714
7,0,MIRW,True,0.59284917855576
7,0,FFD,True,0.6329328386979869
7,0,KMeans,True,0.8688954807375859
7,100,none,False,0.689787506419358
7,100,RND,True,0.6377577385808848
7,100,MIRW,True,0.6594429934768758
7,100,FFD,True,0.6440793621051251
7,100,KMeans,True,0.7438971525506971
7,200,none,False,0.7934897662516026
7,200,RND,True,0.7084885526655221
7,200,MIRW,True,0.7167449077819491
7,200,FFD,True,0.736506218454748
7,200,KMeans,True,0.7421329411840064
7,300,none,False,0.7134265845625862
7,300,RND,True,0.6840086624389256
7,300,MIRW,True,0.6886167104883961
7,300,FFD,True,0.7080599805877089
7,300,KMeans,True,0.7348617656581649
7,400,none,False,0.6470778383989014
7,400,RND,True,0.6362699293519566
7,400,MIRW,True,0.65859500355166
7,400,FFD,True,0.6328411507729944
7,400,KMeans,True,0.6778467345393365
7,500,none,False,0.6151658048397648
7,500,RND,True,0.5865002747054887
7,500,MIRW,True,0.6011309227547998
7,500,FFD,True,0.6091551236428157
7,500,KMeans,True,0.6090744923750127
7,600,none,False,0.5332003414629515
7,600,RND,True,0.5757187572137967
7,600,MIRW,True,0.5342779005302964
7,600,FFD,True,0.5934969945099342
7,600,KMeans,True,0.5433695406654055
7,700,none,False,0.5014105173839478
7,700,RND,True,0.5429645675171832
7,700,MIRW,True,0.5140750559751397
7,700,FFD,True,0.5145469052218278
7,700,KMeans,True,0.5701015724810741
7,800,none,False,0.5715375125344521
7,800,RND,True,0.5496785250084884
7,800,MIRW,True,0.5447923593500087
7,800,FFD,True,0.5447985768483706
7,800,KMeans,True,0.6145551389901234
7,900,none,False,0.5517167120728524
7,900,RND,True,0.5468622875566285
7,900,MIRW,True,0.5371897228514876
7,900,FFD,True,0.5271974667329338
7,900,KMeans,True,0.576401311025371
7,1000,none,False,0.6311605747590506
7,1000,RND,True,0.5781938463644568
7,1000,MIRW,True,0.571424632919731
7,1000,FFD,True,0.5480018737099703
7,1000,KMeans,True,0.6166793814612849
7,1100,none,False,0.6087006414385309
7,1100,RND,True,0.604010052863931
7,1100,MIRW,True,0.4861596614528117
7,1100,FFD,True,0.5388493315658154
7,1100,KMeans,True,0.538844028354898
7,1200,none,False,0.54929519753324
7,1200,RND,True,0.5852652143732497
7,1200,MIRW,True,0.5669793461460733
7,1200,FFD,True,0.6072234210564227
7,1200,KMeans,True,0.5777853908926236
