iteration,t,algo,divided,path_redundancy
0,1750,none,False,26.261570827489482
0,1750,RND,True,25.730392156862745
0,1750,MIRW,True,27.901808785529717
0,1750,FFD,True,20.536082474226806
0,1750,KMeans,True,2.69281045751634
0,1800,none,False,12.343984023964055
0,1800,RND,True,12.572164948453608
0,1800,MIRW,True,12.328729281767956
0,1800,FFD,True,14.046831955922865
0,1800,KMeans,True,2.76386404293381
1,0,none,False,10.40763854218672
1,0,RND,True,11.311855670103093
1,0,MIRW,True,11.892265193370166
1,0,FFD,True,10.707988980716253
1,0,KMeans,True,2.5957066189624327
1,50,none,False,17.79630554168747
1,50,RND,True,18.115681233933163
1,50,MIRW,True,15.3601108033241
1,50,FFD,True,13.56353591160221
1,50,KMeans,True,3.1548042704626336
1,100,none,False,26.281414237935977
1,100,RND,True,24.230576441102755
1,100,MIRW,True,23.67282321899736
1,100,FFD,True,22.142105263157895
1,100,KMeans,True,3.3548387096774195
1,150,none,False,23.55890603085554
1,150,RND,True,20.348039215686274
1,150,MIRW,True,19.530927835051546
1,150,FFD,True,18.04123711340206
1,150,KMeans,True,5.644939965694682
1,200,none,False,123.71669004207574
1,200,RND,True,119.34558823529412
1,200,MIRW,True,132.14948453608247
1,200,FFD,True,103.38144329896907
1,200,KMeans,True,20.32075471698113
1,250,none,False,42.640356897735074
1,250,RND,True,39.42028985507246
1,250,MIRW,True,40.628787878787875
1,250,FFD,True,40.66498740554156
1,250,KMeans,True,18.58974358974359
1,300,none,False,27.41993281075028
1,300,RND,True,26.20616113744076
1,300,MIRW,True,28.866666666666667
1,300,FFD,True,22.60591133004926
1,300,KMeans,True,8.420608108108109
1,350,none,False,21.911982082866743
1,350,RND,True,19.523696682464454
1,350,MIRW,True,24.33827160493827
1,350,FFD,True,18.051724137931036
1,350,KMeans,True,13.89527027027027
1,400,none,False,20.41849682772084
1,400,RND,True,19.083333333333332
1,400,MIRW,True,20.884408602150536
1,400,FFD,True,18.597855227882036
1,400,KMeans,True,11.3001808318264
1,450,none,False,56.11851332398317
1,450,RND,True,42.8978102189781
1,450,MIRW,True,49.98711340206186
1,450,FFD,True,56.146153846153844
1,450,KMeans,True,16.424398625429554
1,500,none,False,16.283181225554106
1,500,RND,True,14.257372654155496
1,500,MIRW,True,15.536023054755043
1,500,FFD,True,14.785100286532952
1,500,KMeans,True,8.5
1,550,none,False,37.1204259967231
1,550,RND,True,36.51274787535411
1,550,MIRW,True,50.17272727272727
1,550,FFD,True,32.08083832335329
1,550,KMeans,True,17.790654205607478
1,600,none,False,8.367040174911178
1,600,RND,True,8.342105263157896
1,600,MIRW,True,8.960606060606061
1,600,FFD,True,9.477341389728096
1,600,KMeans,True,5.823091247672253
1,650,none,False,8.82766917293233
1,650,RND,True,8.060126582278482
1,650,MIRW,True,9.826666666666666
1,650,FFD,True,9.551155115511552
1,650,KMeans,True,5.225872689938399
1,700,none,False,6.126504255943646
1,700,RND,True,5.984520123839009
1,700,MIRW,True,6.661290322580645
1,700,FFD,True,5.619354838709677
1,700,KMeans,True,4.56686626746507
1,750,none,False,7.222327640733713
1,750,RND,True,7.37037037037037
1,750,MIRW,True,7.2404181184668985
1,750,FFD,True,6.641114982578397
1,750,KMeans,True,4.816777041942605
1,800,none,False,8.954775458570525
1,800,RND,True,9.277227722772277
1,800,MIRW,True,8.177700348432056
1,800,FFD,True,8.045296167247386
1,800,KMeans,True,5.127705627705628
1,850,none,False,8.85502776064158
1,850,RND,True,10.363636363636363
1,850,MIRW,True,8.875
1,850,FFD,True,11.664406779661016
1,850,KMeans,True,6.407563025210084
1,900,none,False,7.343335439039798
1,900,RND,True,6.182119205298013
1,900,MIRW,True,7.457044673539519
1,900,FFD,True,7.615120274914089
1,900,KMeans,True,4.332618025751073
1,950,none,False,7.8769346923367305
1,950,RND,True,6.517647058823529
1,950,MIRW,True,6.963265306122449
1,950,FFD,True,9.819672131147541
1,950,KMeans,True,3.760752688172043
1,1000,none,False,8.74821173104435
1,1000,RND,True,6.906716417910448
1,1000,MIRW,True,7.18503937007874
1,1000,FFD,True,11.236220472440944
1,1000,KMeans,True,4.424390243902439
1,1050,none,False,6.923913043478261
1,1050,RND,True,6.65015479876161
1,1050,MIRW,True,6.506410256410256
1,1050,FFD,True,6.71608832807571
1,1050,KMeans,True,3.649895178197065
1,1100,none,False,10.284287812041116
1,1100,RND,True,10.458204334365325
1,1100,MIRW,True,10.967948717948717
1,1100,FFD,True,12.037854889589905
1,1100,KMeans,True,4.761006289308176
1,1150,none,False,9.19443647834815
1,1150,RND,True,9.075757575757576
1,1150,MIRW,True,9.627760252365931
1,1150,FFD,True,10.3625
1,1150,KMeans,True,4.7101449275362315
1,1200,none,False,14.780331373597006
1,1200,RND,True,14.395543175487465
1,1200,MIRW,True,13.638235294117647
1,1200,FFD,True,15.973451327433628
1,1200,KMeans,True,7.12770137524558
1,1250,none,False,18.452434247341913
1,1250,RND,True,17.05
1,1250,MIRW,True,15.19076923076923
1,1250,FFD,True,15.963302752293577
1,1250,KMeans,True,7.93576017130621
1,1300,none,False,17.39919893190921
1,1300,RND,True,16.787114845938376
1,1300,MIRW,True,16.06140350877193
1,1300,FFD,True,19.05247813411079
1,1300,KMeans,True,8.29233870967742
1,1350,none,False,29.418517594210133
1,1350,RND,True,29.625
1,1350,MIRW,True,27.86027397260274
1,1350,FFD,True,24.361643835616437
1,1350,KMeans,True,7.36964980544747
1,1400,none,False,32.003743448964315
1,1400,RND,True,37.994791666666664
1,1400,MIRW,True,31.47945205479452
1,1400,FFD,True,34.35068493150685
1,1400,KMeans,True,6.98443579766537
1,1450,none,False,35.72492836676218
1,1450,RND,True,33.50872817955112
1,1450,MIRW,True,29.330708661417322
1,1450,FFD,True,33.361256544502616
1,1450,KMeans,True,7.919475655430712
1,1500,none,False,41.232476926914444
1,1500,RND,True,43.25984251968504
1,1500,MIRW,True,34.20661157024794
1,1500,FFD,True,38.15068493150685
1,1500,KMeans,True,9.603603603603604
1,1550,none,False,28.023389021479712
1,1550,RND,True,20.079800498753116
1,1550,MIRW,True,31.105263157894736
1,1550,FFD,True,31.654450261780106
1,1550,KMeans,True,6.866101694915254
1,1600,none,False,50.01570289132602
1,1600,RND,True,35.71465968586387
1,1600,MIRW,True,52.68595041322314
1,1600,FFD,True,34.442622950819676
1,1600,KMeans,True,7.415652173913044
1,1650,none,False,84.78982797307404
1,1650,RND,True,79.0262467191601
1,1650,MIRW,True,78.2027397260274
1,1650,FFD,True,103.9672131147541
1,1650,KMeans,True,5.744500846023689
1,1700,none,False,55.50931677018634
1,1700,RND,True,37.98737373737374
1,1700,MIRW,True,69.59630606860158
1,1700,FFD,True,60.89238845144357
1,1700,KMeans,True,3.2016393442622952
1,1750,none,False,26.261570827489482
1,1750,RND,True,25.730392156862745
1,1750,MIRW,True,27.901808785529717
1,1750,FFD,True,20.536082474226806
1,1750,KMeans,True,2.69281045751634
1,1800,none,False,12.343984023964055
1,1800,RND,True,12.572164948453608
1,1800,MIRW,True,12.328729281767956
1,1800,FFD,True,14.046831955922865
1,1800,KMeans,True,2.76386404293381
2,0,none,False,10.40763854218672
2,0,RND,True,11.311855670103093
2,0,MIRW,True,11.892265193370166
2,0,FFD,True,10.707988980716253
2,0,KMeans,True,2.5957066189624327
2,50,none,False,17.79630554168747
2,50,RND,True,18.115681233933163
2,50,MIRW,True,15.3601108033241
2,50,FFD,True,13.56353591160221
2,50,KMeans,True,3.1548042704626336
2,100,none,False,26.281414237935977
2,100,RND,True,24.230576441102755
2,100,MIRW,True,23.67282321899736
2,100,FFD,True,22.142105263157895
2,100,KMeans,True,3.3548387096774195
2,150,none,False,23.55890603085554
2,150,RND,True,20.348039215686274
2,150,MIRW,True,19.530927835051546
2,150,FFD,True,18.04123711340206
2,150,KMeans,True,5.644939965694682
2,200,none,False,123.71669004207574
2,200,RND,True,119.34558823529412
2,200,MIRW,True,132.14948453608247
2,200,FFD,True,103.38144329896907
2,200,KMeans,True,20.32075471698113
2,250,none,False,42.640356897735074
2,250,RND,True,39.42028985507246
2,250,MIRW,True,40.628787878787875
2,250,FFD,True,40.66498740554156
2,250,KMeans,True,18.58974358974359
2,300,none,False,27.41993281075028
2,300,RND,True,26.20616113744076
2,300,MIRW,True,28.866666666666667
2,300,FFD,True,22.60591133004926
2,300,KMeans,True,8.420608108108109
2,350,none,False,21.911982082866743
2,350,RND,True,19.523696682464454
2,350,MIRW,True,24.33827160493827
2,350,FFD,True,18.051724137931036
2,350,KMeans,True,13.89527027027027
2,400,none,False,20.41849682772084
2,400,RND,True,19.083333333333332
2,400,MIRW,True,20.884408602150536
2,400,FFD,True,18.597855227882036
2,400,KMeans,True,11.3001808318264
2,450,none,False,56.11851332398317
2,450,RND,True,42.8978102189781
2,450,MIRW,True,49.98711340206186
2,450,FFD,True,56.146153846153844
2,450,KMeans,True,16.424398625429554
2,500,none,False,16.283181225554106
2,500,RND,True,14.257372654155496
2,500,MIRW,True,15.536023054755043
2,500,FFD,True,14.785100286532952
2,500,KMeans,True,8.5
2,550,none,False,37.1204259967231
2,550,RND,True,36.51274787535411
2,550,MIRW,True,50.17272727272727
2,550,FFD,True,32.08083832335329
2,550,KMeans,True,17.790654205607478
2,600,none,False,8.367040174911178
2,600,RND,True,8.342105263157896
2,600,MIRW,True,8.960606060606061
2,600,FFD,True,9.477341389728096
2,600,KMeans,True,5.823091247672253
2,650,none,False,8.82766917293233
2,650,RND,True,8.060126582278482
2,650,MIRW,True,9.826666666666666
2,650,FFD,True,9.551155115511552
2,650,KMeans,True,5.225872689938399
2,700,none,False,6.126504255943646
2,700,RND,True,5.984520123839009
2,700,MIRW,True,6.661290322580645
2,700,FFD,True,5.619354838709677
2,700,KMeans,True,4.56686626746507
2,750,none,False,7.222327640733713
2,750,RND,True,7.37037037037037
2,750,MIRW,True,7.2404181184668985
2,750,FFD,True,6.641114982578397
2,750,KMeans,True,4.816777041942605
2,800,none,False,8.954775458570525
2,800,RND,True,9.277227722772277
2,800,MIRW,True,8.177700348432056
2,800,FFD,True,8.045296167247386
2,800,KMeans,True,5.127705627705628
2,850,none,False,8.85502776064158
2,850,RND,True,10.363636363636363
2,850,MIRW,True,8.875
2,850,FFD,True,11.664406779661016
2,850,KMeans,True,6.407563025210084
2,900,none,False,7.343335439039798
2,900,RND,True,6.182119205298013
2,900,MIRW,True,7.457044673539519
2,900,FFD,True,7.615120274914089
2,900,KMeans,True,4.332618025751073
2,950,none,False,7.8769346923367305
2,950,RND,True,6.517647058823529
2,950,MIRW,True,6.963265306122449
2,950,FFD,True,9.819672131147541
2,950,KMeans,True,3.760752688172043
2,1000,none,False,8.74821173104435
2,1000,RND,True,6.906716417910448
2,1000,MIRW,True,7.18503937007874
2,1000,FFD,True,11.236220472440944
2,1000,KMeans,True,4.424390243902439
2,1050,none,False,6.923913043478261
2,1050,RND,True,6.65015479876161
2,1050,MIRW,True,6.506410256410256
2,1050,FFD,True,6.71608832807571
2,1050,KMeans,True,3.649895178197065
2,1100,none,False,10.284287812041116
2,1100,RND,True,10.458204334365325
2,1100,MIRW,True,10.967948717948717
2,1100,FFD,True,12.037854889589905
2,1100,KMeans,True,4.761006289308176
2,1150,none,False,9.19443647834815
2,1150,RND,True,9.075757575757576
2,1150,MIRW,True,9.627760252365931
2,1150,FFD,True,10.3625
2,1150,KMeans,True,4.7101449275362315
2,1200,none,False,14.780331373597006
2,1200,RND,True,14.395543175487465
2,1200,MIRW,True,13.638235294117647
2,1200,FFD,True,15.973451327433628
2,1200,KMeans,True,7.12770137524558
2,1250,none,False,18.452434247341913
2,1250,RND,True,17.05
2,1250,MIRW,True,15.19076923076923
2,1250,FFD,True,15.963302752293577
2,1250,KMeans,True,7.93576017130621
2,1300,none,False,17.39919893190921
2,1300,RND,True,16.787114845938376
2,1300,MIRW,True,16.06140350877193
2,1300,FFD,True,19.05247813411079
2,1300,KMeans,True,8.29233870967742
2,1350,none,False,29.418517594210133
2,1350,RND,True,29.625
2,1350,MIRW,True,27.86027397260274
2,1350,FFD,True,24.361643835616437
2,1350,KMeans,True,7.36964980544747
2,1400,none,False,32.003743448964315
2,1400,RND,True,37.994791666666664
2,1400,MIRW,True,31.47945205479452
2,1400,FFD,True,34.35068493150685
2,1400,KMeans,True,6.98443579766537
2,1450,none,False,35.72492836676218
2,1450,RND,True,33.50872817955112
2,1450,MIRW,True,29.330708661417322
2,1450,FFD,True,33.361256544502616
2,1450,KMeans,True,7.919475655430712
2,1500,none,False,41.232476926914444
2,1500,RND,True,43.25984251968504
2,1500,MIRW,True,34.20661157024794
2,1500,FFD,True,38.15068493150685
2,1500,KMeans,True,9.603603603603604
2,1550,none,False,28.023389021479712
2,1550,RND,True,20.079800498753116
2,1550,MIRW,True,31.105263157894736
2,1550,FFD,True,31.654450261780106
2,1550,KMeans,True,6.866101694915254
2,1600,none,False,50.01570289132602
2,1600,RND,True,35.71465968586387
2,1600,MIRW,True,52.68595041322314
2,1600,FFD,True,34.442622950819676
2,1600,KMeans,True,7.415652173913044
2,1650,none,False,84.78982797307404
2,1650,RND,True,79.0262467191601
2,1650,MIRW,True,78.2027397260274
2,1650,FFD,True,103.9672131147541
2,1650,KMeans,True,5.744500846023689
2,1700,none,False,55.50931677018634
2,1700,RND,True,37.98737373737374
2,1700,MIRW,True,69.59630606860158
2,1700,FFD,True,60.89238845144357
2,1700,KMeans,True,3.2016393442622952
2,1750,none,False,26.261570827489482
2,1750,RND,True,25.730392156862745
2,1750,MIRW,True,27.901808785529717
2,1750,FFD,True,20.536082474226806
2,1750,KMeans,True,2.69281045751634
2,1800,none,False,12.343984023964055
2,1800,RND,True,12.572164948453608
2,1800,MIRW,True,12.328729281767956
2,1800,FFD,True,14.046831955922865
2,1800,KMeans,True,2.76386404293381
3,0,none,False,10.40763854218672
3,0,RND,True,11.311855670103093
3,0,MIRW,True,11.892265193370166
3,0,FFD,True,10.707988980716253
3,0,KMeans,True,2.5957066189624327
3,50,none,False,17.79630554168747
3,50,RND,True,18.115681233933163
3,50,MIRW,True,15.3601108033241
3,50,FFD,True,13.56353591160221
3,50,KMeans,True,3.1548042704626336
3,100,none,False,26.281414237935977
3,100,RND,True,24.230576441102755
3,100,MIRW,True,23.67282321899736
3,100,FFD,True,22.142105263157895
3,100,KMeans,True,3.3548387096774195
3,150,none,False,23.55890603085554
3,150,RND,True,20.348039215686274
3,150,MIRW,True,19.530927835051546
3,150,FFD,True,18.04123711340206
3,150,KMeans,True,5.644939965694682
3,200,none,False,123.71669004207574
3,200,RND,True,119.34558823529412
3,200,MIRW,True,132.14948453608247
3,200,FFD,True,103.38144329896907
3,200,KMeans,True,20.32075471698113
3,250,none,False,42.640356897735074
3,250,RND,True,39.42028985507246
3,250,MIRW,True,40.628787878787875
3,250,FFD,True,40.66498740554156
3,250,KMeans,True,18.58974358974359
3,300,none,False,27.41993281075028
3,300,RND,True,26.20616113744076
3,300,MIRW,True,28.866666666666667
3,300,FFD,True,22.60591133004926
3,300,KMeans,True,8.420608108108109
3,350,none,False,21.911982082866743
3,350,RND,True,19.523696682464454
3,350,MIRW,True,24.33827160493827
3,350,FFD,True,18.051724137931036
3,350,KMeans,True,13.89527027027027
3,400,none,False,20.41849682772084
3,400,RND,True,19.083333333333332
3,400,MIRW,True,20.884408602150536
3,400,FFD,True,18.597855227882036
3,400,KMeans,True,11.3001808318264
3,450,none,False,56.11851332398317
3,450,RND,True,42.8978102189781
3,450,MIRW,True,49.98711340206186
3,450,FFD,True,56.146153846153844
3,450,KMeans,True,16.424398625429554
3,500,none,False,16.283181225554106
3,500,RND,True,14.257372654155496
3,500,MIRW,True,15.536023054755043
3,500,FFD,True,14.785100286532952
3,500,KMeans,True,8.5
3,550,none,False,37.1204259967231
3,550,RND,True,36.51274787535411
3,550,MIRW,True,50.17272727272727
3,550,FFD,True,32.08083832335329
3,550,KMeans,True,17.790654205607478
3,600,none,False,8.367040174911178
3,600,RND,True,8.342105263157896
3,600,MIRW,True,8.960606060606061
3,600,FFD,True,9.477341389728096
3,600,KMeans,True,5.823091247672253
3,650,none,False,8.82766917293233
3,650,RND,True,8.060126582278482
3,650,MIRW,True,9.826666666666666
3,650,FFD,True,9.551155115511552
3,650,KMeans,True,5.225872689938399
3,700,none,False,6.126504255943646
3,700,RND,True,5.984520123839009
3,700,MIRW,True,6.661290322580645
3,700,FFD,True,5.619354838709677
3,700,KMeans,True,4.56686626746507
3,750,none,False,7.222327640733713
3,750,RND,True,7.37037037037037
3,750,MIRW,True,7.2404181184668985
3,750,FFD,True,6.641114982578397
3,750,KMeans,True,4.816777041942605
3,800,none,False,8.954775458570525
3,800,RND,True,9.277227722772277
3,800,MIRW,True,8.177700348432056
3,800,FFD,True,8.045296167247386
3,800,KMeans,True,5.127705627705628
3,850,none,False,8.85502776064158
3,850,RND,True,10.363636363636363
3,850,MIRW,True,8.875
3,850,FFD,True,11.664406779661016
3,850,KMeans,True,6.407563025210084
3,900,none,False,7.343335439039798
3,900,RND,True,6.182119205298013
3,900,MIRW,True,7.457044673539519
3,900,FFD,True,7.615120274914089
3,900,KMeans,True,4.332618025751073
3,950,none,False,7.8769346923367305
3,950,RND,True,6.517647058823529
3,950,MIRW,True,6.963265306122449
3,950,FFD,True,9.819672131147541
3,950,KMeans,True,3.760752688172043
3,1000,none,False,8.74821173104435
3,1000,RND,True,6.906716417910448
3,1000,MIRW,True,7.18503937007874
3,1000,FFD,True,11.236220472440944
3,1000,KMeans,True,4.424390243902439
3,1050,none,False,6.923913043478261
3,1050,RND,True,6.65015479876161
3,1050,MIRW,True,6.506410256410256
3,1050,FFD,True,6.71608832807571
3,1050,KMeans,True,3.649895178197065
3,1100,none,False,10.284287812041116
3,1100,RND,True,10.458204334365325
3,1100,MIRW,True,10.967948717948717
3,1100,FFD,True,12.037854889589905
3,1100,KMeans,True,4.761006289308176
3,1150,none,False,9.19443647834815
3,1150,RND,True,9.075757575757576
3,1150,MIRW,True,9.627760252365931
3,1150,FFD,True,10.3625
3,1150,KMeans,True,4.7101449275362315
3,1200,none,False,14.780331373597006
3,1200,RND,True,14.395543175487465
3,1200,MIRW,True,13.638235294117647
3,1200,FFD,True,15.973451327433628
3,1200,KMeans,True,7.12770137524558
3,1250,none,False,18.452434247341913
3,1250,RND,True,17.05
3,1250,MIRW,True,15.19076923076923
3,1250,FFD,True,15.963302752293577
3,1250,KMeans,True,7.93576017130621
3,1300,none,False,17.39919893190921
3,1300,RND,True,16.787114845938376
3,1300,MIRW,True,16.06140350877193
3,1300,FFD,True,19.05247813411079
3,1300,KMeans,True,8.29233870967742
3,1350,none,False,29.418517594210133
3,1350,RND,True,29.625
3,1350,MIRW,True,27.86027397260274
3,1350,FFD,True,24.361643835616437
3,1350,KMeans,True,7.36964980544747
3,1400,none,False,32.003743448964315
3,1400,RND,True,37.994791666666664
3,1400,MIRW,True,31.47945205479452
3,1400,FFD,True,34.35068493150685
3,1400,KMeans,True,6.98443579766537
3,1450,none,False,35.72492836676218
3,1450,RND,True,33.50872817955112
3,1450,MIRW,True,29.330708661417322
3,1450,FFD,True,33.361256544502616
3,1450,KMeans,True,7.919475655430712
3,1500,none,False,41.232476926914444
3,1500,RND,True,43.25984251968504
3,1500,MIRW,True,34.20661157024794
3,1500,FFD,True,38.15068493150685
3,1500,KMeans,True,9.603603603603604
3,1550,none,False,28.023389021479712
3,1550,RND,True,20.079800498753116
3,1550,MIRW,True,31.105263157894736
3,1550,FFD,True,31.654450261780106
3,1550,KMeans,True,6.866101694915254
3,1600,none,False,50.01570289132602
3,1600,RND,True,35.71465968586387
3,1600,MIRW,True,52.68595041322314
3,1600,FFD,True,34.442622950819676
3,1600,KMeans,True,7.415652173913044
3,1650,none,False,84.78982797307404
3,1650,RND,True,79.0262467191601
3,1650,MIRW,True,78.2027397260274
3,1650,FFD,True,103.9672131147541
3,1650,KMeans,True,5.744500846023689
3,1700,none,False,55.50931677018634
3,1700,RND,True,37.98737373737374
3,1700,MIRW,True,69.59630606860158
3,1700,FFD,True,60.89238845144357
3,1700,KMeans,True,3.2016393442622952
3,1750,none,False,26.261570827489482
3,1750,RND,True,25.730392156862745
3,1750,MIRW,True,27.901808785529717
3,1750,FFD,True,20.536082474226806
3,1750,KMeans,True,2.69281045751634
3,1800,none,False,12.343984023964055
3,1800,RND,True,12.572164948453608
3,1800,MIRW,True,12.328729281767956
3,1800,FFD,True,14.046831955922865
3,1800,KMeans,True,2.76386404293381
4,0,none,False,10.40763854218672
4,0,RND,True,11.311855670103093
4,0,MIRW,True,11.892265193370166
4,0,FFD,True,10.707988980716253
4,0,KMeans,True,2.5957066189624327
4,50,none,False,17.79630554168747
4,50,RND,True,18.115681233933163
4,50,MIRW,True,15.3601108033241
4,50,FFD,True,13.56353591160221
4,50,KMeans,True,3.1548042704626336
4,100,none,False,26.281414237935977
4,100,RND,True,24.230576441102755
4,100,MIRW,True,23.67282321899736
4,100,FFD,True,22.142105263157895
4,100,KMeans,True,3.3548387096774195
4,150,none,False,23.55890603085554
4,150,RND,True,20.348039215686274
4,150,MIRW,True,19.530927835051546
4,150,FFD,True,18.04123711340206
4,150,KMeans,True,5.644939965694682
4,200,none,False,123.71669004207574
4,200,RND,True,119.34558823529412
4,200,MIRW,True,132.14948453608247
4,200,FFD,True,103.38144329896907
4,200,KMeans,True,20.32075471698113
